location_id,incident_type,count,av_duration_hours
2648b938dbe69b40983264904b961978,frozen_drink,0,
2648b938dbe69b40983264904b961978,pin_pad,0,
2648b938dbe69b40983264904b961978,register,2,
2648b938dbe69b40983264904b961978,soda_fountain,1,3.29
264eb176db961740983264904b961943,cash_drawer,0,
264eb176db961740983264904b961943,coffee,0,
264eb176db961740983264904b961943,frozen_drink,0,
264eb176db961740983264904b961943,pin_pad,0,
264eb176db961740983264904b961943,register,0,
264eb176db961740983264904b961943,soda_fountain,0,
26514636dbd61740983264904b9619cd,cash_drawer,0,
26514636dbd61740983264904b9619cd,coffee,0,
26514636dbd61740983264904b9619cd,frozen_drink,0,
26514636dbd61740983264904b9619cd,pin_pad,2,1.18
26514636dbd61740983264904b9619cd,register,0,
26514636dbd61740983264904b9619cd,soda_fountain,0,
2667f9b0dbe69b40983264904b961924,cash_drawer,0,
2667f9b0dbe69b40983264904b961924,coffee,0,
2667f9b0dbe69b40983264904b961924,frozen_drink,1,1.41
2667f9b0dbe69b40983264904b961924,pin_pad,0,
2667f9b0dbe69b40983264904b961924,register,0,
2667f9b0dbe69b40983264904b961924,soda_fountain,0,
26687978dbe69b40983264904b9619a6,cash_drawer,0,
26687978dbe69b40983264904b9619a6,coffee,1,
26687978dbe69b40983264904b9619a6,frozen_drink,2,17.939999999999998
26687978dbe69b40983264904b9619a6,pin_pad,0,
26687978dbe69b40983264904b9619a6,register,1,
26687978dbe69b40983264904b9619a6,soda_fountain,2,1.935
266e7d76db961740983264904b9619d1,cash_drawer,0,
266e7d76db961740983264904b9619d1,coffee,0,
266e7d76db961740983264904b9619d1,frozen_drink,0,
266e7d76db961740983264904b9619d1,pin_pad,0,
266e7d76db961740983264904b9619d1,register,0,
266e7d76db961740983264904b9619d1,soda_fountain,1,1.19
269316dadbc06b00acffd2984b961965,cash_drawer,0,
269316dadbc06b00acffd2984b961965,coffee,1,
269316dadbc06b00acffd2984b961965,frozen_drink,0,
269316dadbc06b00acffd2984b961965,pin_pad,0,
269316dadbc06b00acffd2984b961965,register,0,
269316dadbc06b00acffd2984b961965,soda_fountain,0,
269afdb4db2a9b40983264904b96194b,cash_drawer,0,
269afdb4db2a9b40983264904b96194b,coffee,0,
269afdb4db2a9b40983264904b96194b,frozen_drink,1,6.71
269afdb4db2a9b40983264904b96194b,pin_pad,1,
269afdb4db2a9b40983264904b96194b,register,1,
269afdb4db2a9b40983264904b96194b,soda_fountain,2,16
26a14a76dbd61740983264904b9619b3,cash_drawer,1,5.07
26a14a76dbd61740983264904b9619b3,coffee,0,
26a14a76dbd61740983264904b9619b3,frozen_drink,0,
26a14a76dbd61740983264904b9619b3,pin_pad,0,
26a14a76dbd61740983264904b9619b3,register,0,
26a14a76dbd61740983264904b9619b3,soda_fountain,1,2.56
26b0c672dbd61740983264904b9619d6,cash_drawer,0,
26b0c672dbd61740983264904b9619d6,coffee,0,
26b0c672dbd61740983264904b9619d6,frozen_drink,2,2.9850000000000003
26b0c672dbd61740983264904b9619d6,pin_pad,0,
26b0c672dbd61740983264904b9619d6,register,0,
26b0c672dbd61740983264904b9619d6,soda_fountain,1,3.35
26b73174dbe69b40983264904b9619ce,cash_drawer,0,
26b73174dbe69b40983264904b9619ce,coffee,0,
26b73174dbe69b40983264904b9619ce,frozen_drink,1,3.52
26b73174dbe69b40983264904b9619ce,pin_pad,0,
26b73174dbe69b40983264904b9619ce,register,0,
26b73174dbe69b40983264904b9619ce,soda_fountain,0,
26c8f13cdbe69b40983264904b96191b,cash_drawer,0,
26c8f13cdbe69b40983264904b96191b,coffee,0,
26c8f13cdbe69b40983264904b96191b,frozen_drink,0,
26c8f13cdbe69b40983264904b96191b,pin_pad,0,
26c8f13cdbe69b40983264904b96191b,register,0,
26c8f13cdbe69b40983264904b96191b,soda_fountain,1,
26cf3d3edb961740983264904b9619b1,cash_drawer,0,
26cf3d3edb961740983264904b9619b1,coffee,0,
26cf3d3edb961740983264904b9619b1,frozen_drink,0,
26cf3d3edb961740983264904b9619b1,pin_pad,0,
26cf3d3edb961740983264904b9619b1,register,0,
26cf3d3edb961740983264904b9619b1,soda_fountain,1,2.37
27208abedb961740983264904b9619e3,cash_drawer,0,
27208abedb961740983264904b9619e3,coffee,0,
27208abedb961740983264904b9619e3,frozen_drink,1,4.89
27208abedb961740983264904b9619e3,pin_pad,1,8.82
27208abedb961740983264904b9619e3,register,1,0.15
27208abedb961740983264904b9619e3,soda_fountain,3,1.0466666666666666
27218af2dbd61740983264904b961965,cash_drawer,0,
27218af2dbd61740983264904b961965,coffee,0,
27218af2dbd61740983264904b961965,frozen_drink,0,
27218af2dbd61740983264904b961965,pin_pad,0,
27218af2dbd61740983264904b961965,register,0,
27218af2dbd61740983264904b961965,soda_fountain,2,3.295
27287df4dbe69b40983264904b96195b,cash_drawer,0,
27287df4dbe69b40983264904b96195b,coffee,0,
27287df4dbe69b40983264904b96195b,frozen_drink,0,
27287df4dbe69b40983264904b96195b,pin_pad,0,
27287df4dbe69b40983264904b96195b,register,0,
27287df4dbe69b40983264904b96195b,soda_fountain,0,
27483d38dbe69b40983264904b9619a6,cash_drawer,0,
27483d38dbe69b40983264904b9619a6,coffee,1,26.68
27483d38dbe69b40983264904b9619a6,frozen_drink,3,49.38333333333333
27483d38dbe69b40983264904b9619a6,pin_pad,1,3.08
27483d38dbe69b40983264904b9619a6,register,7,45.642
27483d38dbe69b40983264904b9619a6,soda_fountain,2,48.69
27904e32dbd61740983264904b9619ba,cash_drawer,0,
27904e32dbd61740983264904b9619ba,coffee,1,11.1
27904e32dbd61740983264904b9619ba,frozen_drink,0,
27904e32dbd61740983264904b9619ba,pin_pad,0,
27904e32dbd61740983264904b9619ba,register,0,
27904e32dbd61740983264904b9619ba,soda_fountain,1,11.51
27afb13edb961740983264904b96198f,cash_drawer,0,
27afb13edb961740983264904b96198f,coffee,0,
27afb13edb961740983264904b96198f,frozen_drink,2,4.59
27afb13edb961740983264904b96198f,pin_pad,0,
27afb13edb961740983264904b96198f,register,0,
27afb13edb961740983264904b96198f,soda_fountain,4,3.4525
27bf793edb961740983264904b96192b,cash_drawer,0,
27bf793edb961740983264904b96192b,coffee,0,
27bf793edb961740983264904b96192b,frozen_drink,1,
27bf793edb961740983264904b96192b,pin_pad,0,
27bf793edb961740983264904b96192b,register,1,
27bf793edb961740983264904b96192b,soda_fountain,0,
27cebdf6db961740983264904b96190f,cash_drawer,0,
27cebdf6db961740983264904b96190f,coffee,0,
27cebdf6db961740983264904b96190f,frozen_drink,1,4.01
27cebdf6db961740983264904b96190f,pin_pad,1,5.23
27cebdf6db961740983264904b96190f,register,0,
27cebdf6db961740983264904b96190f,soda_fountain,1,4.06
27eef53adb961740983264904b961937,cash_drawer,0,
27eef53adb961740983264904b961937,coffee,1,
27eef53adb961740983264904b961937,frozen_drink,2,7.35
27eef53adb961740983264904b961937,pin_pad,3,4.775
27eef53adb961740983264904b961937,register,0,
27eef53adb961740983264904b961937,soda_fountain,0,
27fe3d3adb961740983264904b961918,cash_drawer,0,
27fe3d3adb961740983264904b961918,coffee,0,
27fe3d3adb961740983264904b961918,frozen_drink,0,
27fe3d3adb961740983264904b961918,pin_pad,0,
27fe3d3adb961740983264904b961918,register,0,
27fe3d3adb961740983264904b961918,soda_fountain,0,
2800bd791bb2e7c44ebd7510cd4bcbb3,cash_drawer,0,
2800bd791bb2e7c44ebd7510cd4bcbb3,coffee,0,
2800bd791bb2e7c44ebd7510cd4bcbb3,frozen_drink,0,
2800bd791bb2e7c44ebd7510cd4bcbb3,pin_pad,0,
2800bd791bb2e7c44ebd7510cd4bcbb3,register,1,
2800bd791bb2e7c44ebd7510cd4bcbb3,soda_fountain,0,
280f7d3adb961740983264904b96191b,cash_drawer,0,
280f7d3adb961740983264904b96191b,coffee,1,46.13
280f7d3adb961740983264904b96191b,frozen_drink,0,
280f7d3adb961740983264904b96191b,pin_pad,0,
280f7d3adb961740983264904b96191b,register,1,0.35
280f7d3adb961740983264904b96191b,soda_fountain,0,
281286f6dbd61740983264904b961929,cash_drawer,1,52.8
281286f6dbd61740983264904b961929,coffee,0,
281286f6dbd61740983264904b961929,frozen_drink,1,6.15
281286f6dbd61740983264904b961929,pin_pad,0,
281286f6dbd61740983264904b961929,register,1,
281286f6dbd61740983264904b961929,soda_fountain,0,
2818f1f4dbe69b40983264904b961968,cash_drawer,0,
2818f1f4dbe69b40983264904b961968,coffee,0,
2818f1f4dbe69b40983264904b961968,frozen_drink,0,
2818f1f4dbe69b40983264904b961968,pin_pad,4,5.613333333333333
2818f1f4dbe69b40983264904b961968,register,0,
2818f1f4dbe69b40983264904b961968,soda_fountain,1,8.02
2823d09bdbc793c0e4c65fc74b961923,cash_drawer,0,
2823d09bdbc793c0e4c65fc74b961923,coffee,2,8
2823d09bdbc793c0e4c65fc74b961923,frozen_drink,0,
2823d09bdbc793c0e4c65fc74b961923,pin_pad,1,4.45
2823d09bdbc793c0e4c65fc74b961923,register,0,
2823d09bdbc793c0e4c65fc74b961923,soda_fountain,0,
2848f538dbe69b40983264904b961916,cash_drawer,0,
2848f538dbe69b40983264904b961916,coffee,1,8
2848f538dbe69b40983264904b961916,frozen_drink,0,
2848f538dbe69b40983264904b961916,pin_pad,0,
2848f538dbe69b40983264904b961916,register,1,8.35
2848f538dbe69b40983264904b961916,soda_fountain,1,2.72
284a7d34db2a9b40983264904b9619ee,cash_drawer,0,
284a7d34db2a9b40983264904b9619ee,coffee,0,
284a7d34db2a9b40983264904b9619ee,frozen_drink,0,
284a7d34db2a9b40983264904b9619ee,pin_pad,0,
284a7d34db2a9b40983264904b9619ee,register,0,
284a7d34db2a9b40983264904b9619ee,soda_fountain,0,
28577d70dbe69b40983264904b961960,cash_drawer,0,
28577d70dbe69b40983264904b961960,coffee,0,
28577d70dbe69b40983264904b961960,frozen_drink,0,
28577d70dbe69b40983264904b961960,pin_pad,0,
28577d70dbe69b40983264904b961960,register,0,
28577d70dbe69b40983264904b961960,soda_fountain,0,
286a7df41b8344504415ff39cc4bcb87,cash_drawer,0,
286a7df41b8344504415ff39cc4bcb87,coffee,0,
286a7df41b8344504415ff39cc4bcb87,frozen_drink,0,
286a7df41b8344504415ff39cc4bcb87,pin_pad,0,
286a7df41b8344504415ff39cc4bcb87,register,1,0.85
286a7df41b8344504415ff39cc4bcb87,soda_fountain,1,6.74
288875b8dbe69b40983264904b9619b1,cash_drawer,0,
288875b8dbe69b40983264904b9619b1,coffee,0,
288875b8dbe69b40983264904b9619b1,frozen_drink,0,
288875b8dbe69b40983264904b9619b1,pin_pad,0,
288875b8dbe69b40983264904b9619b1,register,2,16
288875b8dbe69b40983264904b9619b1,soda_fountain,1,4.38
289dc5171b9840d8f019da4cbc4bcbe7,cash_drawer,0,
289dc5171b9840d8f019da4cbc4bcbe7,coffee,0,
289dc5171b9840d8f019da4cbc4bcbe7,frozen_drink,0,
289dc5171b9840d8f019da4cbc4bcbe7,pin_pad,0,
289dc5171b9840d8f019da4cbc4bcbe7,register,1,
289dc5171b9840d8f019da4cbc4bcbe7,soda_fountain,12,21.266
28d8e86e1b013f884ebd7510cd4bcbc3,cash_drawer,0,
28d8e86e1b013f884ebd7510cd4bcbc3,coffee,1,
28d8e86e1b013f884ebd7510cd4bcbc3,frozen_drink,2,3.45
28d8e86e1b013f884ebd7510cd4bcbc3,pin_pad,1,3.65
28d8e86e1b013f884ebd7510cd4bcbc3,register,1,8.83
28d8e86e1b013f884ebd7510cd4bcbc3,soda_fountain,3,2.6950000000000003
292e7536db961740983264904b9619bb,cash_drawer,0,
292e7536db961740983264904b9619bb,coffee,0,
292e7536db961740983264904b9619bb,frozen_drink,1,0.59
292e7536db961740983264904b9619bb,pin_pad,0,
292e7536db961740983264904b9619bb,register,0,
292e7536db961740983264904b9619bb,soda_fountain,1,1.14
29483938dbe69b40983264904b9619e7,cash_drawer,0,
29483938dbe69b40983264904b9619e7,coffee,1,23.42
29483938dbe69b40983264904b9619e7,frozen_drink,1,197.49
29483938dbe69b40983264904b9619e7,pin_pad,1,5.62
29483938dbe69b40983264904b9619e7,register,6,35.538333333333334
29483938dbe69b40983264904b9619e7,soda_fountain,0,
29500afedb961740983264904b961935,cash_drawer,0,
29500afedb961740983264904b961935,coffee,0,
29500afedb961740983264904b961935,frozen_drink,0,
29500afedb961740983264904b961935,pin_pad,0,
29500afedb961740983264904b961935,register,0,
29500afedb961740983264904b961935,soda_fountain,1,2.68
29510636dbd61740983264904b9619a4,cash_drawer,0,
29510636dbd61740983264904b9619a4,coffee,0,
29510636dbd61740983264904b9619a4,frozen_drink,1,44.69
29510636dbd61740983264904b9619a4,pin_pad,1,4.83
29510636dbd61740983264904b9619a4,register,0,
29510636dbd61740983264904b9619a4,soda_fountain,1,2.05
29583178dbe69b40983264904b961996,cash_drawer,0,
29583178dbe69b40983264904b961996,coffee,0,
29583178dbe69b40983264904b961996,frozen_drink,1,16
29583178dbe69b40983264904b961996,pin_pad,0,
29583178dbe69b40983264904b961996,register,1,0.32
29583178dbe69b40983264904b961996,soda_fountain,1,2.16
29583178dbe69b40983264904b9619e3,cash_drawer,0,
29583178dbe69b40983264904b9619e3,coffee,0,
29583178dbe69b40983264904b9619e3,frozen_drink,1,
29583178dbe69b40983264904b9619e3,pin_pad,1,0.57
29583178dbe69b40983264904b9619e3,register,3,2.3
29583178dbe69b40983264904b9619e3,soda_fountain,1,157.1
29600efedb961740983264904b961979,cash_drawer,0,
29600efedb961740983264904b961979,coffee,1,2.45
29600efedb961740983264904b961979,frozen_drink,1,1.79
29600efedb961740983264904b961979,pin_pad,2,8
29600efedb961740983264904b961979,register,0,
29600efedb961740983264904b961979,soda_fountain,0,
2968f578dbe69b40983264904b9619b7,cash_drawer,0,
2968f578dbe69b40983264904b9619b7,coffee,2,1.63
2968f578dbe69b40983264904b9619b7,frozen_drink,0,
2968f578dbe69b40983264904b9619b7,pin_pad,0,
2968f578dbe69b40983264904b9619b7,register,2,
2968f578dbe69b40983264904b9619b7,soda_fountain,4,5.795
2978fd78dbe69b40983264904b96198f,cash_drawer,0,
2978fd78dbe69b40983264904b96198f,coffee,3,1.58
2978fd78dbe69b40983264904b96198f,frozen_drink,0,
2978fd78dbe69b40983264904b96198f,pin_pad,0,
2978fd78dbe69b40983264904b96198f,register,1,1.83
2978fd78dbe69b40983264904b96198f,soda_fountain,2,8.38
2988f5b8dbe69b40983264904b961953,cash_drawer,0,
2988f5b8dbe69b40983264904b961953,coffee,2,11.35
2988f5b8dbe69b40983264904b961953,frozen_drink,0,
2988f5b8dbe69b40983264904b961953,pin_pad,1,23.33
2988f5b8dbe69b40983264904b961953,register,1,1.7
2988f5b8dbe69b40983264904b961953,soda_fountain,1,8
2995b6b31b22ab8481bdb802dd4bcb19,cash_drawer,0,
2995b6b31b22ab8481bdb802dd4bcb19,coffee,1,4.9
2995b6b31b22ab8481bdb802dd4bcb19,frozen_drink,0,
2995b6b31b22ab8481bdb802dd4bcb19,pin_pad,0,
2995b6b31b22ab8481bdb802dd4bcb19,register,0,
2995b6b31b22ab8481bdb802dd4bcb19,soda_fountain,2,8.5
29ae71f6db961740983264904b9619a1,cash_drawer,0,
29ae71f6db961740983264904b9619a1,coffee,0,
29ae71f6db961740983264904b9619a1,frozen_drink,2,3.89
29ae71f6db961740983264904b9619a1,pin_pad,3,3.18
29ae71f6db961740983264904b9619a1,register,0,
29ae71f6db961740983264904b9619a1,soda_fountain,1,4.47
29dffd3edb961740983264904b9619db,cash_drawer,0,
29dffd3edb961740983264904b9619db,coffee,0,
29dffd3edb961740983264904b9619db,frozen_drink,2,0.895
29dffd3edb961740983264904b9619db,pin_pad,1,
29dffd3edb961740983264904b9619db,register,0,
29dffd3edb961740983264904b9619db,soda_fountain,1,3.28
29e0c6b2dbd61740983264904b9619fe,cash_drawer,0,
29e0c6b2dbd61740983264904b9619fe,coffee,2,34.635
29e0c6b2dbd61740983264904b9619fe,frozen_drink,0,
29e0c6b2dbd61740983264904b9619fe,pin_pad,1,0.43
29e0c6b2dbd61740983264904b9619fe,register,1,2.02
29e0c6b2dbd61740983264904b9619fe,soda_fountain,0,
29e18ab6dbd61740983264904b961973,cash_drawer,0,
29e18ab6dbd61740983264904b961973,coffee,0,
29e18ab6dbd61740983264904b961973,frozen_drink,3,56.8
29e18ab6dbd61740983264904b961973,pin_pad,1,19.95
29e18ab6dbd61740983264904b961973,register,0,
29e18ab6dbd61740983264904b961973,soda_fountain,0,
29fe793adb961740983264904b9619b2,cash_drawer,0,
29fe793adb961740983264904b9619b2,coffee,0,
29fe793adb961740983264904b9619b2,frozen_drink,0,
29fe793adb961740983264904b9619b2,pin_pad,0,
29fe793adb961740983264904b9619b2,register,0,
29fe793adb961740983264904b9619b2,soda_fountain,1,2.25
2a07bdfcdba69b40983264904b961912,cash_drawer,0,
2a07bdfcdba69b40983264904b961912,coffee,1,5.83
2a07bdfcdba69b40983264904b961912,frozen_drink,1,17.74
2a07bdfcdba69b40983264904b961912,pin_pad,0,
2a07bdfcdba69b40983264904b961912,register,0,
2a07bdfcdba69b40983264904b961912,soda_fountain,0,
2a0ab5f0db2a9b40983264904b961954,cash_drawer,0,
2a0ab5f0db2a9b40983264904b961954,coffee,0,
2a0ab5f0db2a9b40983264904b961954,frozen_drink,0,
2a0ab5f0db2a9b40983264904b961954,pin_pad,0,
2a0ab5f0db2a9b40983264904b961954,register,0,
2a0ab5f0db2a9b40983264904b961954,soda_fountain,0,
2a1079b91bb2e7c44ebd7510cd4bcbbd,cash_drawer,0,
2a1079b91bb2e7c44ebd7510cd4bcbbd,coffee,0,
2a1079b91bb2e7c44ebd7510cd4bcbbd,frozen_drink,3,12.473333333333334
2a1079b91bb2e7c44ebd7510cd4bcbbd,pin_pad,0,
2a1079b91bb2e7c44ebd7510cd4bcbbd,register,0,
2a1079b91bb2e7c44ebd7510cd4bcbbd,soda_fountain,2,22.025
2a1761cf1bd6abc081bdb802dd4bcb3e,cash_drawer,0,
2a1761cf1bd6abc081bdb802dd4bcb3e,coffee,0,
2a1761cf1bd6abc081bdb802dd4bcb3e,frozen_drink,0,
2a1761cf1bd6abc081bdb802dd4bcb3e,pin_pad,0,
2a1761cf1bd6abc081bdb802dd4bcb3e,register,0,
2a1761cf1bd6abc081bdb802dd4bcb3e,soda_fountain,0,
2a2ef536db961740983264904b961969,cash_drawer,0,
2a2ef536db961740983264904b961969,coffee,0,
2a2ef536db961740983264904b961969,frozen_drink,1,26.04
2a2ef536db961740983264904b961969,pin_pad,0,
2a2ef536db961740983264904b961969,register,0,
2a2ef536db961740983264904b961969,soda_fountain,1,12.88
2a38f138dbe69b40983264904b961931,cash_drawer,0,
2a38f138dbe69b40983264904b961931,coffee,0,
2a38f138dbe69b40983264904b961931,frozen_drink,3,8.26
2a38f138dbe69b40983264904b961931,pin_pad,1,2.12
2a38f138dbe69b40983264904b961931,register,1,
2a38f138dbe69b40983264904b961931,soda_fountain,2,3.61
2a48b938dbe69b40983264904b961956,cash_drawer,0,
2a48b938dbe69b40983264904b961956,coffee,0,
2a48b938dbe69b40983264904b961956,frozen_drink,2,4.25
2a48b938dbe69b40983264904b961956,pin_pad,0,
2a48b938dbe69b40983264904b961956,register,2,74.515
2a48b938dbe69b40983264904b961956,soda_fountain,1,13.06
2a48b938dbe69b40983264904b961971,cash_drawer,0,
2a48b938dbe69b40983264904b961971,coffee,1,184.2
2a48b938dbe69b40983264904b961971,frozen_drink,0,
2a48b938dbe69b40983264904b961971,pin_pad,1,0.7
2a48b938dbe69b40983264904b961971,register,0,
2a48b938dbe69b40983264904b961971,soda_fountain,5,72.50800000000001
2a714e36dbd61740983264904b96196e,cash_drawer,3,2.62
2a714e36dbd61740983264904b96196e,coffee,0,
2a714e36dbd61740983264904b96196e,frozen_drink,0,
2a714e36dbd61740983264904b96196e,pin_pad,0,
2a714e36dbd61740983264904b96196e,register,0,
2a714e36dbd61740983264904b96196e,soda_fountain,1,28.21
2a7871b8dbe69b40983264904b961934,cash_drawer,0,
2a7871b8dbe69b40983264904b961934,coffee,0,
2a7871b8dbe69b40983264904b961934,frozen_drink,1,8
2a7871b8dbe69b40983264904b961934,pin_pad,0,
2a7871b8dbe69b40983264904b961934,register,1,16.78
2a7871b8dbe69b40983264904b961934,soda_fountain,1,17.91
2ad082b2dbd61740983264904b9619c1,cash_drawer,0,
2ad082b2dbd61740983264904b9619c1,coffee,0,
2ad082b2dbd61740983264904b9619c1,frozen_drink,0,
2ad082b2dbd61740983264904b9619c1,pin_pad,3,4.315
2ad082b2dbd61740983264904b9619c1,register,0,
2ad082b2dbd61740983264904b9619c1,soda_fountain,0,
2b287df4dbe69b40983264904b961954,cash_drawer,0,
2b287df4dbe69b40983264904b961954,coffee,2,
2b287df4dbe69b40983264904b961954,frozen_drink,1,8.95
2b287df4dbe69b40983264904b961954,pin_pad,0,
2b287df4dbe69b40983264904b961954,register,1,0.77
2b287df4dbe69b40983264904b961954,soda_fountain,2,41.56
2b2e3936db961740983264904b961993,cash_drawer,1,5.5
2b2e3936db961740983264904b961993,coffee,0,
2b2e3936db961740983264904b961993,frozen_drink,0,
2b2e3936db961740983264904b961993,pin_pad,0,
2b2e3936db961740983264904b961993,register,0,
2b2e3936db961740983264904b961993,soda_fountain,0,
2b508afedb961740983264904b961931,cash_drawer,0,
2b508afedb961740983264904b961931,coffee,0,
2b508afedb961740983264904b961931,frozen_drink,0,
2b508afedb961740983264904b961931,pin_pad,0,
2b508afedb961740983264904b961931,register,0,
2b508afedb961740983264904b961931,soda_fountain,1,3.94
2b67bdb0dbe69b40983264904b96190e,cash_drawer,0,
2b67bdb0dbe69b40983264904b96190e,coffee,0,
2b67bdb0dbe69b40983264904b96190e,frozen_drink,2,4.28
2b67bdb0dbe69b40983264904b96190e,pin_pad,0,
2b67bdb0dbe69b40983264904b96190e,register,0,
2b67bdb0dbe69b40983264904b96190e,soda_fountain,0,
2b6fbdbadb961740983264904b961996,cash_drawer,0,
2b6fbdbadb961740983264904b961996,coffee,0,
2b6fbdbadb961740983264904b961996,frozen_drink,0,
2b6fbdbadb961740983264904b961996,pin_pad,2,4.215
2b6fbdbadb961740983264904b961996,register,3,40.099999999999994
2b6fbdbadb961740983264904b961996,soda_fountain,1,10.17
2b746a7e1b35b3c4f019da4cbc4bcb6d,cash_drawer,0,
2b746a7e1b35b3c4f019da4cbc4bcb6d,coffee,0,
2b746a7e1b35b3c4f019da4cbc4bcb6d,frozen_drink,0,
2b746a7e1b35b3c4f019da4cbc4bcb6d,pin_pad,1,4.05
2b746a7e1b35b3c4f019da4cbc4bcb6d,register,0,
2b746a7e1b35b3c4f019da4cbc4bcb6d,soda_fountain,2,3.15
2b7e75b6db961740983264904b96194a,cash_drawer,0,
2b7e75b6db961740983264904b96194a,coffee,0,
2b7e75b6db961740983264904b96194a,frozen_drink,0,
2b7e75b6db961740983264904b96194a,pin_pad,0,
2b7e75b6db961740983264904b96194a,register,1,0.08
2b7e75b6db961740983264904b96194a,soda_fountain,0,
2b918676dbd61740983264904b9619a2,cash_drawer,0,
2b918676dbd61740983264904b9619a2,coffee,1,8
2b918676dbd61740983264904b9619a2,frozen_drink,2,0.63
2b918676dbd61740983264904b9619a2,pin_pad,1,
2b918676dbd61740983264904b9619a2,register,0,
2b918676dbd61740983264904b9619a2,soda_fountain,1,
2baef1f6db961740983264904b9619ba,cash_drawer,0,
2baef1f6db961740983264904b9619ba,coffee,3,6.1
2baef1f6db961740983264904b9619ba,frozen_drink,1,4.29
2baef1f6db961740983264904b9619ba,pin_pad,1,7.57
2baef1f6db961740983264904b9619ba,register,0,
2baef1f6db961740983264904b9619ba,soda_fountain,0,
2bbad37b1b38bf844ebd7510cd4bcb65,cash_drawer,0,
2bbad37b1b38bf844ebd7510cd4bcb65,coffee,0,
2bbad37b1b38bf844ebd7510cd4bcb65,frozen_drink,1,19.84
2bbad37b1b38bf844ebd7510cd4bcb65,pin_pad,0,
2bbad37b1b38bf844ebd7510cd4bcb65,register,1,
2bbad37b1b38bf844ebd7510cd4bcb65,soda_fountain,2,23.92
2bd10ab6dbd61740983264904b961980,cash_drawer,0,
2bd10ab6dbd61740983264904b961980,coffee,0,
2bd10ab6dbd61740983264904b961980,frozen_drink,0,
2bd10ab6dbd61740983264904b961980,pin_pad,0,
2bd10ab6dbd61740983264904b961980,register,0,
2bd10ab6dbd61740983264904b961980,soda_fountain,0,
2c0d28e61b24c8509cc74002dd4bcb61,cash_drawer,1,14.15
2c0d28e61b24c8509cc74002dd4bcb61,coffee,0,
2c0d28e61b24c8509cc74002dd4bcb61,frozen_drink,1,8.99
2c0d28e61b24c8509cc74002dd4bcb61,pin_pad,0,
2c0d28e61b24c8509cc74002dd4bcb61,register,0,
2c0d28e61b24c8509cc74002dd4bcb61,soda_fountain,0,
2c328ef6dbd61740983264904b9619f0,cash_drawer,0,
2c328ef6dbd61740983264904b9619f0,coffee,0,
2c328ef6dbd61740983264904b9619f0,frozen_drink,0,
2c328ef6dbd61740983264904b9619f0,pin_pad,0,
2c328ef6dbd61740983264904b9619f0,register,0,
2c328ef6dbd61740983264904b9619f0,soda_fountain,0,
2c38bdf4dbe69b40983264904b9619fd,cash_drawer,0,
2c38bdf4dbe69b40983264904b9619fd,coffee,0,
2c38bdf4dbe69b40983264904b9619fd,frozen_drink,1,0.9
2c38bdf4dbe69b40983264904b9619fd,pin_pad,1,8
2c38bdf4dbe69b40983264904b9619fd,register,5,2.1
2c38bdf4dbe69b40983264904b9619fd,soda_fountain,2,22.41
2c5e3576db961740983264904b96196b,cash_drawer,0,
2c5e3576db961740983264904b96196b,coffee,0,
2c5e3576db961740983264904b96196b,frozen_drink,1,8
2c5e3576db961740983264904b96196b,pin_pad,0,
2c5e3576db961740983264904b96196b,register,0,
2c5e3576db961740983264904b96196b,soda_fountain,1,25.89
2c6ef976db961740983264904b96195b,cash_drawer,0,
2c6ef976db961740983264904b96195b,coffee,0,
2c6ef976db961740983264904b96195b,frozen_drink,0,
2c6ef976db961740983264904b96195b,pin_pad,0,
2c6ef976db961740983264904b96195b,register,1,
2c6ef976db961740983264904b96195b,soda_fountain,0,
2c787d78dbe69b40983264904b961945,cash_drawer,0,
2c787d78dbe69b40983264904b961945,coffee,0,
2c787d78dbe69b40983264904b961945,frozen_drink,0,
2c787d78dbe69b40983264904b961945,pin_pad,0,
2c787d78dbe69b40983264904b961945,register,0,
2c787d78dbe69b40983264904b961945,soda_fountain,0,
2cc0ca72dbd61740983264904b961970,cash_drawer,0,
2cc0ca72dbd61740983264904b961970,coffee,0,
2cc0ca72dbd61740983264904b961970,frozen_drink,1,32.17
2cc0ca72dbd61740983264904b961970,pin_pad,0,
2cc0ca72dbd61740983264904b961970,register,0,
2cc0ca72dbd61740983264904b961970,soda_fountain,2,2.48
2cd7f974dbe69b40983264904b9619a8,cash_drawer,0,
2cd7f974dbe69b40983264904b9619a8,coffee,0,
2cd7f974dbe69b40983264904b9619a8,frozen_drink,2,5.3149999999999995
2cd7f974dbe69b40983264904b9619a8,pin_pad,1,
2cd7f974dbe69b40983264904b9619a8,register,0,
2cd7f974dbe69b40983264904b9619a8,soda_fountain,0,
2d0f3f4b1b89485838ee99ffbd4bcbf0,cash_drawer,0,
2d0f3f4b1b89485838ee99ffbd4bcbf0,coffee,1,6.95
2d0f3f4b1b89485838ee99ffbd4bcbf0,frozen_drink,0,
2d0f3f4b1b89485838ee99ffbd4bcbf0,pin_pad,0,
2d0f3f4b1b89485838ee99ffbd4bcbf0,register,1,
2d0f3f4b1b89485838ee99ffbd4bcbf0,soda_fountain,2,13.459999999999999
2d0fbd3adb961740983264904b96199e,cash_drawer,0,
2d0fbd3adb961740983264904b96199e,coffee,0,
